LSOA code,Month,crime_count,neighbor_crime_count,crime_1m_ago,crime_3m_ago,crime_6m_ago,yearly_avg,neighbor_1m_ago,neighbor_3m_ago,neighbor_6m_ago
E01011551,2023-11-01,2,47,6.0,2.0,12.0,0.0,61.0,63.0,56.0
E01011551,2023-12-01,14,39,2.0,5.0,8.0,0.0,47.0,56.0,77.0
E01011551,2024-01-01,6,46,14.0,6.0,8.0,0.0,39.0,61.0,48.0
E01011551,2024-02-01,4,30,6.0,2.0,2.0,0.0,46.0,47.0,63.0
E01011551,2024-03-01,3,34,4.0,14.0,5.0,0.0,30.0,39.0,56.0
E01011551,2024-04-01,8,39,3.0,6.0,6.0,6.083333333333333,34.0,46.0,61.0
E01011551,2024-05-01,4,63,8.0,4.0,2.0,6.5,39.0,30.0,47.0
E01011551,2024-06-01,13,42,4.0,3.0,14.0,5.833333333333333,63.0,34.0,39.0
E01011551,2024-07-01,4,59,13.0,8.0,6.0,6.25,42.0,39.0,46.0
E01011551,2024-08-01,12,61,4.0,4.0,4.0,5.916666666666667,59.0,63.0,30.0
E01011551,2024-09-01,4,31,12.0,13.0,3.0,6.75,61.0,42.0,34.0
E01011551,2024-10-01,11,38,4.0,4.0,8.0,6.666666666666667,31.0,59.0,39.0
E01011551,2024-11-01,2,41,11.0,12.0,4.0,7.083333333333333,38.0,61.0,63.0
E01011551,2024-12-01,6,51,2.0,4.0,13.0,7.083333333333333,41.0,31.0,42.0
E01011551,2025-01-01,11,52,6.0,11.0,4.0,6.416666666666667,51.0,38.0,59.0
E01011551,2025-02-01,18,33,11.0,2.0,12.0,6.833333333333333,52.0,41.0,61.0
E01011551,2025-03-01,5,47,18.0,6.0,4.0,8.0,33.0,51.0,31.0
E01011551,2025-04-01,2,28,5.0,11.0,11.0,8.166666666666666,47.0,52.0,38.0
E01011551,2025-05-01,1,48,2.0,18.0,2.0,7.666666666666667,28.0,33.0,41.0
E01011551,2025-06-01,4,49,1.0,5.0,6.0,7.416666666666667,48.0,47.0,51.0
E01011551,2025-07-01,3,55,4.0,2.0,11.0,6.666666666666667,49.0,28.0,52.0
E01011551,2025-08-01,6,40,3.0,1.0,18.0,6.583333333333333,55.0,48.0,33.0
E01011551,2025-09-01,3,47,6.0,4.0,5.0,6.083333333333333,40.0,49.0,47.0
E01011551,2025-10-01,6,42,3.0,3.0,2.0,6.0,47.0,55.0,28.0
E01011551,2025-11-01,5,28,6.0,6.0,1.0,5.583333333333333,42.0,40.0,48.0
E01011551,2025-12-01,2,47,5.0,3.0,4.0,5.833333333333333,28.0,47.0,49.0
E01011551,2026-01-01,1,33,2.0,6.0,3.0,5.5,47.0,42.0,55.0
E01011551,2026-02-01,5,39,1.0,5.0,6.0,4.666666666666667,33.0,28.0,40.0
E01011551,2026-03-01,3,38,5.0,2.0,3.0,3.5833333333333335,39.0,47.0,47.0
E01011552,2023-04-01,8,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011552,2023-05-01,17,54,8.0,0.0,0.0,0.0,45.0,0.0,0.0
E01011552,2023-06-01,12,64,17.0,0.0,0.0,0.0,54.0,0.0,0.0
E01011552,2023-07-01,11,44,12.0,8.0,0.0,0.0,64.0,45.0,0.0
E01011552,2023-08-01,10,53,11.0,17.0,0.0,0.0,44.0,54.0,0.0
E01011552,2023-09-01,12,56,10.0,12.0,0.0,0.0,53.0,64.0,0.0
E01011552,2023-10-01,15,48,12.0,11.0,8.0,0.0,56.0,44.0,45.0
E01011552,2023-11-01,6,49,15.0,10.0,17.0,0.0,48.0,53.0,54.0
E01011552,2023-12-01,11,42,6.0,12.0,12.0,0.0,49.0,56.0,64.0
E01011552,2024-01-01,9,45,11.0,15.0,11.0,0.0,42.0,48.0,44.0
E01011552,2024-02-01,2,33,9.0,6.0,10.0,0.0,45.0,49.0,53.0
E01011552,2024-03-01,12,23,2.0,11.0,12.0,0.0,33.0,42.0,56.0
E01011552,2024-04-01,6,46,12.0,9.0,15.0,10.416666666666666,23.0,45.0,48.0
E01011552,2024-05-01,12,47,6.0,2.0,6.0,10.25,46.0,33.0,49.0
E01011552,2024-06-01,4,46,12.0,12.0,11.0,9.833333333333334,47.0,23.0,42.0
E01011552,2024-07-01,8,59,4.0,6.0,9.0,9.166666666666666,46.0,46.0,45.0
E01011552,2024-08-01,11,71,8.0,12.0,2.0,8.916666666666666,59.0,47.0,33.0
E01011552,2024-09-01,6,23,11.0,4.0,12.0,9.0,71.0,46.0,23.0
E01011552,2024-10-01,5,34,6.0,8.0,6.0,8.5,23.0,59.0,46.0
E01011552,2024-11-01,5,44,5.0,11.0,12.0,7.666666666666667,34.0,71.0,47.0
E01011552,2024-12-01,11,40,5.0,6.0,4.0,7.583333333333333,44.0,23.0,46.0
E01011552,2025-01-01,7,43,11.0,5.0,8.0,7.583333333333333,40.0,34.0,59.0
E01011552,2025-02-01,10,26,7.0,5.0,11.0,7.416666666666667,43.0,44.0,71.0
E01011552,2025-03-01,4,30,10.0,11.0,6.0,8.083333333333334,26.0,40.0,23.0
E01011552,2025-04-01,11,26,4.0,7.0,5.0,7.416666666666667,30.0,43.0,34.0
E01011552,2025-05-01,12,40,11.0,10.0,5.0,7.833333333333333,26.0,26.0,44.0
E01011552,2025-06-01,9,33,12.0,4.0,11.0,7.833333333333333,40.0,30.0,40.0
E01011552,2025-07-01,14,36,9.0,11.0,7.0,8.25,33.0,26.0,43.0
E01011552,2025-08-01,10,37,14.0,12.0,10.0,8.75,36.0,40.0,26.0
E01011552,2025-09-01,7,46,10.0,9.0,4.0,8.666666666666666,37.0,33.0,30.0
E01011552,2025-10-01,13,32,7.0,14.0,11.0,8.75,46.0,36.0,26.0
E01011552,2025-11-01,7,33,13.0,10.0,12.0,9.416666666666666,32.0,37.0,40.0
E01011552,2025-12-01,5,37,7.0,7.0,9.0,9.583333333333334,33.0,46.0,33.0
E01011552,2026-01-01,10,27,5.0,13.0,14.0,9.083333333333334,37.0,32.0,36.0
E01011552,2026-02-01,9,23,10.0,7.0,10.0,9.333333333333334,27.0,33.0,37.0
E01011552,2026-03-01,14,31,9.0,5.0,7.0,9.25,23.0,37.0,46.0
E01011553,2023-04-01,9,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011553,2023-05-01,4,64,9.0,0.0,0.0,0.0,46.0,0.0,0.0
E01011553,2023-06-01,3,57,4.0,0.0,0.0,0.0,64.0,0.0,0.0
E01011553,2023-07-01,4,60,3.0,9.0,0.0,0.0,57.0,46.0,0.0
E01011553,2023-08-01,3,59,4.0,4.0,0.0,0.0,60.0,64.0,0.0
E01011553,2023-09-01,6,64,3.0,3.0,0.0,0.0,59.0,57.0,0.0
E01011553,2023-10-01,4,57,6.0,4.0,9.0,0.0,64.0,60.0,46.0
E01011553,2023-11-01,3,53,4.0,3.0,4.0,0.0,57.0,59.0,64.0
E01011553,2023-12-01,5,48,3.0,6.0,3.0,0.0,53.0,64.0,57.0
E01011553,2024-01-01,12,42,5.0,4.0,4.0,0.0,48.0,57.0,60.0
E01011553,2024-02-01,5,31,12.0,3.0,3.0,0.0,42.0,53.0,59.0
E01011553,2024-03-01,4,34,5.0,5.0,6.0,0.0,31.0,48.0,64.0
E01011553,2024-04-01,1,45,4.0,12.0,4.0,5.166666666666667,34.0,42.0,57.0
E01011553,2024-05-01,1,46,1.0,5.0,3.0,4.5,45.0,31.0,53.0
E01011553,2024-06-01,9,33,1.0,4.0,5.0,4.25,46.0,34.0,48.0
E01011553,2024-07-01,4,52,9.0,1.0,12.0,4.75,33.0,45.0,42.0
E01011553,2024-08-01,6,66,4.0,1.0,5.0,4.75,52.0,46.0,31.0
E01011553,2024-09-01,2,29,6.0,9.0,4.0,5.0,66.0,33.0,34.0
E01011553,2024-10-01,5,41,2.0,4.0,1.0,4.666666666666667,29.0,52.0,45.0
E01011553,2024-11-01,4,38,5.0,6.0,1.0,4.75,41.0,66.0,46.0
E01011553,2024-12-01,4,43,4.0,2.0,9.0,4.833333333333333,38.0,29.0,33.0
E01011553,2025-01-01,2,45,4.0,5.0,4.0,4.75,43.0,41.0,52.0
E01011553,2025-02-01,4,36,2.0,4.0,6.0,3.9166666666666665,45.0,38.0,66.0
E01011553,2025-03-01,3,28,4.0,4.0,2.0,3.8333333333333335,36.0,43.0,29.0
E01011553,2025-04-01,5,35,3.0,2.0,5.0,3.75,28.0,45.0,41.0
E01011553,2025-05-01,3,37,5.0,4.0,4.0,4.083333333333333,35.0,36.0,38.0
E01011553,2025-06-01,4,35,3.0,3.0,4.0,4.25,37.0,28.0,43.0
E01011553,2025-07-01,6,49,4.0,5.0,2.0,3.8333333333333335,35.0,35.0,45.0
E01011553,2025-08-01,6,49,6.0,3.0,4.0,4.0,49.0,37.0,36.0
E01011553,2025-09-01,7,40,6.0,4.0,3.0,4.0,49.0,35.0,28.0
E01011553,2025-10-01,4,46,7.0,6.0,5.0,4.416666666666667,40.0,49.0,35.0
E01011553,2025-11-01,2,36,4.0,6.0,3.0,4.333333333333333,46.0,49.0,37.0
E01011553,2025-12-01,4,41,2.0,7.0,4.0,4.166666666666667,36.0,40.0,35.0
E01011553,2026-01-01,2,39,4.0,4.0,6.0,4.166666666666667,41.0,46.0,49.0
E01011553,2026-02-01,4,20,2.0,2.0,6.0,4.166666666666667,39.0,36.0,49.0
E01011553,2026-03-01,2,49,4.0,4.0,7.0,4.166666666666667,20.0,41.0,40.0
E01011554,2023-04-01,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011554,2023-05-01,0,75,6.0,0.0,0.0,0.0,48.0,0.0,0.0
E01011554,2023-06-01,4,57,0.0,0.0,0.0,0.0,75.0,0.0,0.0
E01011554,2023-07-01,8,55,4.0,6.0,0.0,0.0,57.0,48.0,0.0
E01011554,2023-08-01,8,36,8.0,0.0,0.0,0.0,55.0,75.0,0.0
E01011554,2023-09-01,17,53,8.0,4.0,0.0,0.0,36.0,57.0,0.0
E01011554,2023-10-01,2,60,17.0,8.0,6.0,0.0,53.0,55.0,48.0
E01011554,2023-11-01,8,48,2.0,8.0,0.0,0.0,60.0,36.0,75.0
E01011554,2023-12-01,4,62,8.0,17.0,4.0,0.0,48.0,53.0,57.0
E01011554,2024-01-01,4,29,4.0,2.0,8.0,0.0,62.0,60.0,55.0
E01011554,2024-02-01,2,52,4.0,8.0,8.0,0.0,29.0,48.0,36.0
E01011554,2024-03-01,4,39,2.0,4.0,17.0,0.0,52.0,62.0,53.0
E01011554,2024-04-01,3,49,4.0,4.0,2.0,5.583333333333333,39.0,29.0,60.0
E01011554,2024-05-01,6,58,3.0,2.0,8.0,5.333333333333333,49.0,52.0,48.0
E01011554,2024-06-01,5,53,6.0,4.0,4.0,5.833333333333333,58.0,39.0,62.0
E01011554,2024-07-01,4,60,5.0,3.0,4.0,5.916666666666667,53.0,49.0,29.0
E01011554,2024-08-01,3,48,4.0,6.0,2.0,5.583333333333333,60.0,58.0,52.0
E01011554,2024-09-01,3,47,3.0,5.0,4.0,5.166666666666667,48.0,53.0,39.0
E01011554,2024-10-01,4,45,3.0,4.0,3.0,4.0,47.0,60.0,49.0
E01011554,2024-11-01,7,48,4.0,3.0,6.0,4.166666666666667,45.0,48.0,58.0
E01011554,2024-12-01,5,54,7.0,3.0,5.0,4.083333333333333,48.0,47.0,53.0
E01011554,2025-01-01,8,52,5.0,4.0,4.0,4.166666666666667,54.0,45.0,60.0
E01011554,2025-02-01,7,56,8.0,7.0,3.0,4.5,52.0,48.0,48.0
E01011554,2025-03-01,3,57,7.0,5.0,3.0,4.916666666666667,56.0,54.0,47.0
E01011554,2025-04-01,3,64,3.0,8.0,4.0,4.833333333333333,57.0,52.0,45.0
E01011554,2025-05-01,2,55,3.0,7.0,7.0,4.833333333333333,64.0,56.0,48.0
E01011554,2025-06-01,5,61,2.0,3.0,5.0,4.5,55.0,57.0,54.0
E01011554,2025-07-01,4,74,5.0,3.0,8.0,4.5,61.0,64.0,52.0
E01011554,2025-08-01,4,47,4.0,2.0,7.0,4.5,74.0,55.0,56.0
E01011554,2025-09-01,6,58,4.0,5.0,3.0,4.583333333333333,47.0,61.0,57.0
E01011554,2025-10-01,3,68,6.0,4.0,3.0,4.833333333333333,58.0,74.0,64.0
E01011554,2025-11-01,4,47,3.0,4.0,2.0,4.75,68.0,47.0,55.0
E01011554,2025-12-01,4,77,4.0,6.0,5.0,4.5,47.0,58.0,61.0
E01011554,2026-01-01,5,63,4.0,3.0,4.0,4.416666666666667,77.0,68.0,74.0
E01011554,2026-02-01,4,44,5.0,4.0,4.0,4.166666666666667,63.0,47.0,47.0
E01011554,2026-03-01,6,43,4.0,4.0,6.0,3.9166666666666665,44.0,77.0,58.0
E01011555,2023-04-01,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011555,2023-05-01,0,61,0.0,0.0,0.0,0.0,40.0,0.0,0.0
E01011555,2023-06-01,2,57,0.0,0.0,0.0,0.0,61.0,0.0,0.0
E01011555,2023-07-01,5,48,2.0,0.0,0.0,0.0,57.0,40.0,0.0
E01011555,2023-08-01,2,41,5.0,0.0,0.0,0.0,48.0,61.0,0.0
E01011555,2023-09-01,2,41,2.0,2.0,0.0,0.0,41.0,57.0,0.0
E01011555,2023-10-01,1,61,2.0,5.0,0.0,0.0,41.0,48.0,40.0
E01011555,2023-11-01,6,39,1.0,2.0,0.0,0.0,61.0,41.0,61.0
E01011555,2023-12-01,3,52,6.0,2.0,2.0,0.0,39.0,41.0,57.0
E01011555,2024-01-01,3,53,3.0,1.0,5.0,0.0,52.0,61.0,48.0
E01011555,2024-02-01,3,51,3.0,6.0,2.0,0.0,53.0,39.0,41.0
E01011555,2024-03-01,1,33,3.0,3.0,2.0,0.0,51.0,52.0,41.0
E01011555,2024-04-01,1,45,1.0,3.0,1.0,2.3333333333333335,33.0,53.0,61.0
E01011555,2024-05-01,2,46,1.0,3.0,6.0,2.4166666666666665,45.0,51.0,39.0
E01011555,2024-06-01,10,38,2.0,1.0,3.0,2.5833333333333335,46.0,33.0,52.0
E01011555,2024-07-01,3,49,10.0,1.0,3.0,3.25,38.0,45.0,53.0
E01011555,2024-08-01,0,57,3.0,2.0,3.0,3.0833333333333335,49.0,46.0,51.0
E01011555,2024-09-01,4,63,0.0,10.0,1.0,2.9166666666666665,57.0,38.0,33.0
E01011555,2024-10-01,3,61,4.0,3.0,1.0,3.0833333333333335,63.0,49.0,45.0
E01011555,2024-11-01,3,43,3.0,0.0,2.0,3.25,61.0,57.0,46.0
E01011555,2024-12-01,1,34,3.0,4.0,10.0,3.0,43.0,63.0,38.0
E01011555,2025-01-01,1,33,1.0,3.0,3.0,2.8333333333333335,34.0,61.0,49.0
E01011555,2025-02-01,2,44,1.0,3.0,0.0,2.6666666666666665,33.0,43.0,57.0
E01011555,2025-03-01,1,35,2.0,1.0,4.0,2.5833333333333335,44.0,34.0,63.0
E01011555,2025-04-01,2,45,1.0,1.0,3.0,2.5833333333333335,35.0,33.0,61.0
E01011555,2025-05-01,2,50,2.0,2.0,3.0,2.6666666666666665,45.0,44.0,43.0
E01011555,2025-06-01,2,54,2.0,1.0,1.0,2.6666666666666665,50.0,35.0,34.0
E01011555,2025-07-01,2,47,2.0,2.0,1.0,2.0,54.0,45.0,33.0
E01011555,2025-08-01,1,41,2.0,2.0,2.0,1.9166666666666667,47.0,50.0,44.0
E01011555,2025-09-01,1,33,1.0,2.0,1.0,2.0,41.0,54.0,35.0
E01011555,2025-10-01,1,31,1.0,2.0,2.0,1.75,33.0,47.0,45.0
E01011555,2025-11-01,3,45,1.0,1.0,2.0,1.5833333333333333,31.0,41.0,50.0
E01011555,2025-12-01,2,46,3.0,1.0,2.0,1.5833333333333333,45.0,33.0,54.0
E01011555,2026-01-01,1,40,2.0,1.0,2.0,1.6666666666666667,46.0,31.0,47.0
E01011555,2026-02-01,7,30,1.0,3.0,1.0,1.6666666666666667,40.0,45.0,41.0
E01011555,2026-03-01,1,53,7.0,2.0,1.0,2.0833333333333335,30.0,46.0,33.0
E01011556,2023-04-01,4,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011556,2023-05-01,5,61,4.0,0.0,0.0,0.0,43.0,0.0,0.0
E01011556,2023-06-01,6,53,5.0,0.0,0.0,0.0,61.0,0.0,0.0
E01011556,2023-07-01,5,55,6.0,4.0,0.0,0.0,53.0,43.0,0.0
E01011556,2023-08-01,2,33,5.0,5.0,0.0,0.0,55.0,61.0,0.0
E01011556,2023-09-01,8,46,2.0,6.0,0.0,0.0,33.0,53.0,0.0
E01011556,2023-10-01,7,44,8.0,5.0,4.0,0.0,46.0,55.0,43.0
E01011556,2023-11-01,3,53,7.0,2.0,5.0,0.0,44.0,33.0,61.0
E01011556,2023-12-01,7,60,3.0,8.0,6.0,0.0,53.0,46.0,53.0
E01011556,2024-01-01,8,55,7.0,7.0,5.0,0.0,60.0,44.0,55.0
E01011556,2024-02-01,2,41,8.0,3.0,2.0,0.0,55.0,53.0,33.0
E01011556,2024-03-01,8,30,2.0,7.0,8.0,0.0,41.0,60.0,46.0
E01011556,2024-04-01,6,55,8.0,8.0,7.0,5.416666666666667,30.0,55.0,44.0
E01011556,2024-05-01,3,53,6.0,2.0,3.0,5.583333333333333,55.0,41.0,53.0
E01011556,2024-06-01,2,50,3.0,8.0,7.0,5.416666666666667,53.0,30.0,60.0
E01011556,2024-07-01,3,44,2.0,6.0,8.0,5.083333333333333,50.0,55.0,55.0
E01011556,2024-08-01,7,50,3.0,3.0,2.0,4.916666666666667,44.0,53.0,41.0
E01011556,2024-09-01,14,41,7.0,2.0,8.0,5.333333333333333,50.0,50.0,30.0
E01011556,2024-10-01,6,51,14.0,3.0,6.0,5.833333333333333,41.0,44.0,55.0
E01011556,2024-11-01,7,43,6.0,7.0,3.0,5.75,51.0,50.0,53.0
E01011556,2024-12-01,4,29,7.0,14.0,2.0,6.083333333333333,43.0,41.0,50.0
E01011556,2025-01-01,3,40,4.0,6.0,3.0,5.833333333333333,29.0,51.0,44.0
E01011556,2025-02-01,1,25,3.0,7.0,7.0,5.416666666666667,40.0,43.0,50.0
E01011556,2025-03-01,6,43,1.0,4.0,14.0,5.333333333333333,25.0,29.0,41.0
E01011556,2025-04-01,2,30,6.0,3.0,6.0,5.166666666666667,43.0,40.0,51.0
E01011556,2025-05-01,8,44,2.0,1.0,7.0,4.833333333333333,30.0,25.0,43.0
E01011556,2025-06-01,7,31,8.0,6.0,4.0,5.25,44.0,43.0,29.0
E01011556,2025-07-01,5,27,7.0,2.0,3.0,5.666666666666667,31.0,30.0,40.0
E01011556,2025-08-01,5,25,5.0,8.0,1.0,5.833333333333333,27.0,44.0,25.0
E01011556,2025-09-01,6,24,5.0,7.0,6.0,5.666666666666667,25.0,31.0,43.0
E01011556,2025-10-01,4,30,6.0,5.0,2.0,5.0,24.0,27.0,30.0
E01011556,2025-11-01,4,35,4.0,5.0,8.0,4.833333333333333,30.0,25.0,44.0
E01011556,2025-12-01,5,31,4.0,6.0,7.0,4.583333333333333,35.0,24.0,31.0
E01011556,2026-01-01,9,36,5.0,4.0,5.0,4.666666666666667,31.0,30.0,27.0
E01011556,2026-02-01,11,29,9.0,4.0,5.0,5.166666666666667,36.0,35.0,25.0
E01011556,2026-03-01,6,40,11.0,5.0,6.0,6.0,29.0,31.0,24.0
E01011557,2023-04-01,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011557,2023-05-01,3,17,3.0,0.0,0.0,0.0,15.0,0.0,0.0
E01011557,2023-06-01,1,20,3.0,0.0,0.0,0.0,17.0,0.0,0.0
E01011557,2023-07-01,5,17,1.0,3.0,0.0,0.0,20.0,15.0,0.0
E01011557,2023-08-01,3,9,5.0,3.0,0.0,0.0,17.0,17.0,0.0
E01011557,2023-09-01,5,19,3.0,1.0,0.0,0.0,9.0,20.0,0.0
E01011557,2023-10-01,1,15,5.0,5.0,3.0,0.0,19.0,17.0,15.0
E01011557,2023-11-01,6,18,1.0,3.0,3.0,0.0,15.0,9.0,17.0
E01011557,2023-12-01,3,20,6.0,5.0,1.0,0.0,18.0,19.0,20.0
E01011557,2024-01-01,3,12,3.0,1.0,5.0,0.0,20.0,15.0,17.0
E01011557,2024-02-01,2,13,3.0,6.0,3.0,0.0,12.0,18.0,9.0
E01011557,2024-03-01,2,18,2.0,3.0,5.0,0.0,13.0,20.0,19.0
E01011557,2024-04-01,4,17,2.0,3.0,1.0,3.0833333333333335,18.0,12.0,15.0
E01011557,2024-05-01,4,14,4.0,2.0,6.0,3.1666666666666665,17.0,13.0,18.0
E01011557,2024-06-01,4,10,4.0,2.0,3.0,3.25,14.0,18.0,20.0
E01011557,2024-07-01,2,14,4.0,4.0,3.0,3.5,10.0,17.0,12.0
E01011557,2024-08-01,2,20,2.0,4.0,2.0,3.25,14.0,14.0,13.0
E01011557,2024-09-01,1,21,2.0,4.0,2.0,3.1666666666666665,20.0,10.0,18.0
E01011557,2024-10-01,1,16,1.0,2.0,4.0,2.8333333333333335,21.0,14.0,17.0
E01011557,2024-11-01,2,13,1.0,2.0,4.0,2.8333333333333335,16.0,20.0,14.0
E01011557,2024-12-01,0,14,2.0,1.0,4.0,2.5,13.0,21.0,10.0
E01011557,2025-01-01,2,15,0.0,1.0,2.0,2.25,14.0,16.0,14.0
E01011557,2025-02-01,0,18,2.0,2.0,2.0,2.1666666666666665,15.0,13.0,20.0
E01011557,2025-03-01,3,19,0.0,0.0,1.0,2.0,18.0,14.0,21.0
E01011557,2025-04-01,2,14,3.0,2.0,1.0,2.0833333333333335,19.0,15.0,16.0
E01011557,2025-05-01,2,20,2.0,0.0,2.0,1.9166666666666667,14.0,18.0,13.0
E01011557,2025-06-01,2,19,2.0,3.0,0.0,1.75,20.0,19.0,14.0
E01011557,2025-07-01,0,14,2.0,2.0,2.0,1.5833333333333333,19.0,14.0,15.0
E01011557,2025-08-01,0,7,0.0,2.0,0.0,1.4166666666666667,14.0,20.0,18.0
E01011557,2025-09-01,3,10,0.0,2.0,3.0,1.25,7.0,19.0,19.0
E01011557,2025-10-01,2,8,3.0,0.0,2.0,1.4166666666666667,10.0,14.0,14.0
E01011557,2025-11-01,2,7,2.0,0.0,2.0,1.5,8.0,7.0,20.0
E01011557,2025-12-01,0,11,2.0,3.0,2.0,1.5,7.0,10.0,19.0
E01011557,2026-01-01,1,20,0.0,2.0,0.0,1.5,11.0,8.0,14.0
E01011557,2026-02-01,3,19,1.0,2.0,0.0,1.4166666666666667,20.0,7.0,7.0
E01011557,2026-03-01,2,13,3.0,0.0,3.0,1.6666666666666667,19.0,11.0,10.0
E01011558,2023-04-01,17,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011558,2023-05-01,30,47,17.0,0.0,0.0,0.0,35.0,0.0,0.0
E01011558,2023-06-01,20,50,30.0,0.0,0.0,0.0,47.0,0.0,0.0
E01011558,2023-07-01,20,51,20.0,17.0,0.0,0.0,50.0,35.0,0.0
E01011558,2023-08-01,14,41,20.0,30.0,0.0,0.0,51.0,47.0,0.0
E01011558,2023-09-01,8,54,14.0,20.0,0.0,0.0,41.0,50.0,0.0
E01011558,2023-10-01,14,65,8.0,20.0,17.0,0.0,54.0,51.0,35.0
E01011558,2023-11-01,13,45,14.0,14.0,30.0,0.0,65.0,41.0,47.0
E01011558,2023-12-01,18,59,13.0,8.0,20.0,0.0,45.0,54.0,50.0
E01011558,2024-01-01,30,54,18.0,14.0,20.0,0.0,59.0,65.0,51.0
E01011558,2024-02-01,23,37,30.0,13.0,14.0,0.0,54.0,45.0,41.0
E01011558,2024-03-01,6,46,23.0,18.0,8.0,0.0,37.0,59.0,54.0
E01011558,2024-04-01,17,47,6.0,30.0,14.0,17.75,46.0,54.0,65.0
E01011558,2024-05-01,21,44,17.0,23.0,13.0,17.75,47.0,37.0,45.0
E01011558,2024-06-01,17,43,21.0,6.0,18.0,17.0,44.0,46.0,59.0
E01011558,2024-07-01,14,49,17.0,17.0,30.0,16.75,43.0,47.0,54.0
E01011558,2024-08-01,15,60,14.0,21.0,23.0,16.25,49.0,44.0,37.0
E01011558,2024-09-01,22,78,15.0,17.0,6.0,16.333333333333332,60.0,43.0,46.0
E01011558,2024-10-01,22,58,22.0,14.0,17.0,17.5,78.0,49.0,47.0
E01011558,2024-11-01,16,43,22.0,15.0,21.0,18.166666666666668,58.0,60.0,44.0
E01011558,2024-12-01,8,34,16.0,22.0,17.0,18.416666666666668,43.0,78.0,43.0
E01011558,2025-01-01,8,32,8.0,22.0,14.0,17.583333333333332,34.0,58.0,49.0
E01011558,2025-02-01,4,44,8.0,16.0,15.0,15.75,32.0,43.0,60.0
E01011558,2025-03-01,17,38,4.0,8.0,22.0,14.166666666666666,44.0,34.0,78.0
E01011558,2025-04-01,8,40,17.0,8.0,22.0,15.083333333333334,38.0,32.0,58.0
E01011558,2025-05-01,22,44,8.0,4.0,16.0,14.333333333333334,40.0,44.0,43.0
E01011558,2025-06-01,12,66,22.0,17.0,8.0,14.416666666666666,44.0,38.0,34.0
E01011558,2025-07-01,13,54,12.0,8.0,8.0,14.0,66.0,40.0,32.0
E01011558,2025-08-01,11,55,13.0,22.0,4.0,13.916666666666666,54.0,44.0,44.0
E01011558,2025-09-01,9,29,11.0,12.0,17.0,13.583333333333334,55.0,66.0,38.0
E01011558,2025-10-01,11,32,9.0,13.0,8.0,12.5,29.0,54.0,40.0
E01011558,2025-11-01,17,48,11.0,11.0,22.0,11.583333333333334,32.0,55.0,44.0
E01011558,2025-12-01,12,40,17.0,9.0,12.0,11.666666666666666,48.0,29.0,66.0
E01011558,2026-01-01,8,55,12.0,11.0,13.0,12.0,40.0,32.0,54.0
E01011558,2026-02-01,6,49,8.0,17.0,11.0,12.0,55.0,48.0,55.0
E01011558,2026-03-01,20,60,6.0,12.0,9.0,12.166666666666666,49.0,40.0,29.0
E01011559,2023-04-01,15,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01011559,2023-05-01,17,73,15.0,0.0,0.0,0.0,45.0,0.0,0.0
E01011559,2023-06-01,24,52,17.0,0.0,0.0,0.0,73.0,0.0,0.0
E01011559,2023-07-01,18,55,24.0,15.0,0.0,0.0,52.0,45.0,0.0
E01011559,2023-08-01,17,41,18.0,17.0,0.0,0.0,55.0,73.0,0.0
E01011559,2023-09-01,19,34,17.0,24.0,0.0,0.0,41.0,52.0,0.0
E01011559,2023-10-01,28,49,19.0,18.0,15.0,0.0,34.0,55.0,45.0
E01011559,2023-11-01,14,41,28.0,17.0,17.0,0.0,49.0,41.0,73.0
E01011559,2023-12-01,22,63,14.0,19.0,24.0,0.0,41.0,34.0,52.0
E01011559,2024-01-01,18,60,22.0,28.0,18.0,0.0,63.0,49.0,55.0
E01011559,2024-02-01,14,48,18.0,14.0,17.0,0.0,60.0,41.0,41.0
E01011559,2024-03-01,19,26,14.0,22.0,19.0,0.0,48.0,63.0,34.0
E01011559,2024-04-01,16,41,19.0,18.0,28.0,18.75,26.0,60.0,49.0
E01011559,2024-05-01,16,53,16.0,14.0,14.0,18.833333333333332,41.0,48.0,41.0
E01011559,2024-06-01,12,55,16.0,19.0,22.0,18.75,53.0,26.0,63.0
E01011559,2024-07-01,19,43,12.0,16.0,18.0,17.75,55.0,41.0,60.0
E01011559,2024-08-01,23,49,19.0,16.0,14.0,17.833333333333332,43.0,53.0,48.0
E01011559,2024-09-01,32,63,23.0,12.0,19.0,18.333333333333332,49.0,55.0,26.0
E01011559,2024-10-01,26,50,32.0,19.0,16.0,19.416666666666668,63.0,43.0,41.0
E01011559,2024-11-01,21,39,26.0,23.0,16.0,19.25,50.0,49.0,53.0
E01011559,2024-12-01,13,48,21.0,32.0,12.0,19.833333333333332,39.0,63.0,55.0
E01011559,2025-01-01,10,36,13.0,26.0,19.0,19.083333333333332,48.0,50.0,43.0
